,year,state,race,gender,total,party
2146,2004.0,Delaware,White,Female,320300.0,democrat
2147,2004.0,Delaware,White,Male,306533.0,democrat
2148,2004.0,Florida,Black,Female,1445760.0,republican
2149,2004.0,Florida,Black,Male,1340686.0,republican
2150,2004.0,Florida,Other,Female,259890.0,republican
2151,2004.0,Florida,Other,Male,237090.0,republican
2152,2004.0,Florida,White,Female,7196797.0,republican
2153,2004.0,Florida,White,Male,6935095.0,republican
2154,2004.0,Georgia,Black,Female,1393717.0,republican
2155,2004.0,Georgia,Black,Male,1241619.0,republican
2156,2004.0,Georgia,Other,Female,147959.0,republican
2157,2004.0,Georgia,Other,Male,144580.0,republican
2158,2004.0,Georgia,White,Female,2921848.0,republican
2159,2004.0,Georgia,White,Male,2919529.0,republican
2160,2004.0,Hawaii,Black,Female,14101.0,democrat
2161,2004.0,Hawaii,Black,Male,18813.0,democrat
2162,2004.0,Hawaii,Other,Female,443034.0,democrat
2163,2004.0,Hawaii,Other,Male,414608.0,democrat
2164,2004.0,Hawaii,White,Female,179729.0,democrat
2165,2004.0,Hawaii,White,Male,203284.0,democrat
2166,2004.0,Idaho,Black,Female,4767.0,republican
2167,2004.0,Idaho,Black,Male,6056.0,republican
2168,2004.0,Idaho,Other,Female,21957.0,republican
2169,2004.0,Idaho,Other,Male,20642.0,republican
2170,2004.0,Idaho,White,Female,666462.0,republican
2171,2004.0,Idaho,White,Male,671918.0,republican
2172,2004.0,Illinois,Black,Female,1031428.0,democrat
2173,2004.0,Illinois,Black,Male,913045.0,democrat
2174,2004.0,Illinois,Other,Female,304780.0,democrat
2175,2004.0,Illinois,Other,Male,292687.0,democrat
2176,2004.0,Illinois,White,Female,5078001.0,democrat
2177,2004.0,Illinois,White,Male,4969832.0,democrat
2178,2004.0,Indiana,Black,Female,298818.0,republican
2179,2004.0,Indiana,Black,Male,276916.0,republican
2180,2004.0,Indiana,Other,Female,55913.0,republican
2181,2004.0,Indiana,Other,Male,54880.0,republican
2182,2004.0,Indiana,White,Female,2814221.0,republican
2183,2004.0,Indiana,White,Male,2732259.0,republican
2184,2004.0,Iowa,Black,Female,38973.0,republican
2185,2004.0,Iowa,Black,Male,42933.0,republican
2186,2004.0,Iowa,Other,Female,30015.0,republican
2187,2004.0,Iowa,Other,Male,29691.0,republican
2188,2004.0,Iowa,White,Female,1429900.0,republican
2189,2004.0,Iowa,White,Male,1382123.0,republican
2190,2004.0,Kansas,Black,Female,86853.0,republican
2191,2004.0,Kansas,Black,Male,88457.0,republican
2192,2004.0,Kansas,Other,Female,49750.0,republican
2193,2004.0,Kansas,Other,Male,48335.0,republican
2194,2004.0,Kansas,White,Female,1245793.0,republican
2195,2004.0,Kansas,White,Male,1215185.0,republican
2196,2004.0,Kentucky,Black,Female,166917.0,republican
2197,2004.0,Kentucky,Black,Male,161629.0,republican
2198,2004.0,Kentucky,Other,Female,27717.0,republican
2199,2004.0,Kentucky,Other,Male,26827.0,republican
2200,2004.0,Kentucky,White,Female,1917417.0,republican
2201,2004.0,Kentucky,White,Male,1845594.0,republican
2202,2004.0,Louisiana,Black,Female,795452.0,republican
2203,2004.0,Louisiana,Black,Male,714370.0,republican
2204,2004.0,Louisiana,Other,Female,50564.0,republican
2205,2004.0,Louisiana,Other,Male,50952.0,republican
2206,2004.0,Louisiana,White,Female,1492737.0,republican
2207,2004.0,Louisiana,White,Male,1448163.0,republican
2208,2004.0,Maine,Black,Female,5997.0,democrat
2209,2004.0,Maine,Black,Male,7761.0,democrat
2210,2004.0,Maine,Other,Female,11734.0,democrat
2211,2004.0,Maine,Other,Male,10114.0,democrat
2212,2004.0,Maine,White,Female,654131.0,democrat
2213,2004.0,Maine,White,Male,623951.0,democrat
2214,2004.0,Maryland,Black,Female,882405.0,democrat
2215,2004.0,Maryland,Black,Male,769611.0,democrat
2216,2004.0,Maryland,Other,Female,160378.0,democrat
2217,2004.0,Maryland,Other,Male,148752.0,democrat
2218,2004.0,Maryland,White,Female,1827260.0,democrat
2219,2004.0,Maryland,White,Male,1758529.0,democrat
2220,2004.0,Massachusetts,Black,Female,244855.0,democrat
2221,2004.0,Massachusetts,Black,Male,227669.0,democrat
2222,2004.0,Massachusetts,Other,Female,173902.0,democrat
2223,2004.0,Massachusetts,Other,Male,165753.0,democrat
2224,2004.0,Massachusetts,White,Female,2895877.0,democrat
2225,2004.0,Massachusetts,White,Male,2704225.0,democrat
2226,2004.0,Michigan,Black,Female,783958.0,democrat
2227,2004.0,Michigan,Black,Male,708926.0,democrat
2228,2004.0,Michigan,Other,Female,159414.0,democrat
2229,2004.0,Michigan,Other,Male,156729.0,democrat
2230,2004.0,Michigan,White,Female,4174557.0,democrat
2231,2004.0,Michigan,White,Male,4071731.0,democrat
2232,2004.0,Minnesota,Black,Female,118019.0,democratic-farmer-labor
2233,2004.0,Minnesota,Black,Male,124871.0,democratic-farmer-labor
2234,2004.0,Minnesota,Other,Female,129304.0,democratic-farmer-labor
2235,2004.0,Minnesota,Other,Male,125585.0,democratic-farmer-labor
2236,2004.0,Minnesota,White,Female,2316714.0,democratic-farmer-labor
2237,2004.0,Minnesota,White,Male,2273220.0,democratic-farmer-labor
2238,2004.0,Mississippi,Black,Female,563173.0,republican
2239,2004.0,Mississippi,Black,Male,499464.0,republican
2240,2004.0,Mississippi,Other,Female,20413.0,republican
2241,2004.0,Mississippi,Other,Male,19008.0,republican
2242,2004.0,Mississippi,White,Female,906529.0,republican
2243,2004.0,Mississippi,White,Male,880423.0,republican
2244,2004.0,Missouri,Black,Female,361658.0,republican
2245,2004.0,Missouri,Black,Male,323810.0,republican
2246,2004.0,Missouri,Other,Female,63961.0,republican
2247,2004.0,Missouri,Other,Male,60722.0,republican
2248,2004.0,Missouri,White,Female,2517066.0,republican
2249,2004.0,Missouri,White,Male,2420524.0,republican
2250,2004.0,Montana,Black,Female,2335.0,republican
2251,2004.0,Montana,Black,Male,3276.0,republican
2252,2004.0,Montana,Other,Female,35491.0,republican
2253,2004.0,Montana,Other,Male,34490.0,republican
2254,2004.0,Montana,White,Female,427174.0,republican
2255,2004.0,Montana,White,Male,427243.0,republican
2256,2004.0,Nebraska,Black,Female,41226.0,republican
2257,2004.0,Nebraska,Black,Male,41165.0,republican
2258,2004.0,Nebraska,Other,Female,25849.0,republican
2259,2004.0,Nebraska,Other,Male,24826.0,republican
2260,2004.0,Nebraska,White,Female,816909.0,republican
2261,2004.0,Nebraska,White,Male,799395.0,republican
2262,2004.0,Nevada,Black,Female,95925.0,republican
2263,2004.0,Nevada,Black,Male,98189.0,republican
2264,2004.0,Nevada,Other,Female,108714.0,republican
2265,2004.0,Nevada,Other,Male,95480.0,republican
2266,2004.0,Nevada,White,Female,951947.0,republican
2267,2004.0,Nevada,White,Male,995967.0,republican
2268,2004.0,New Hampshire,Black,Female,7100.0,democrat
2269,2004.0,New Hampshire,Black,Male,8490.0,democrat
2270,2004.0,New Hampshire,Other,Female,14781.0,democrat
2271,2004.0,New Hampshire,Other,Male,14222.0,democrat
2272,2004.0,New Hampshire,White,Female,631964.0,democrat
2273,2004.0,New Hampshire,White,Male,613564.0,democrat
2274,2004.0,New Jersey,Black,Female,680660.0,democrat
2275,2004.0,New Jersey,Black,Male,607578.0,democrat
2276,2004.0,New Jersey,Other,Female,342673.0,democrat
2277,2004.0,New Jersey,Other,Male,332947.0,democrat
2278,2004.0,New Jersey,White,Female,3413631.0,democrat
2279,2004.0,New Jersey,White,Male,3257072.0,democrat
2280,2004.0,New Mexico,Black,Female,22858.0,republican
2281,2004.0,New Mexico,Black,Male,25722.0,republican
2282,2004.0,New Mexico,Other,Female,118728.0,republican
2283,2004.0,New Mexico,Other,Male,110990.0,republican
2284,2004.0,New Mexico,White,Female,823152.0,republican
2285,2004.0,New Mexico,White,Male,802358.0,republican
2286,2004.0,New York,Black,Female,1863418.0,democrat
2287,2004.0,New York,Black,Male,1600828.0,democrat
2288,2004.0,New York,Other,Female,756936.0,democrat
2289,2004.0,New York,Other,Male,727594.0,democrat
2290,2004.0,New York,White,Female,7293173.0,democrat
2291,2004.0,New York,White,Male,6929618.0,democrat
2292,2004.0,North Carolina,Black,Female,1008449.0,republican
2293,2004.0,North Carolina,Black,Male,892894.0,republican
2294,2004.0,North Carolina,Other,Female,151042.0,republican
2295,2004.0,North Carolina,Other,Male,144861.0,republican
2296,2004.0,North Carolina,White,Female,3216579.0,republican
2297,2004.0,North Carolina,White,Male,3139327.0,republican
2298,2004.0,North Dakota,Black,Female,2909.0,republican
2299,2004.0,North Dakota,Black,Male,4166.0,republican
2300,2004.0,North Dakota,Other,Female,20621.0,republican
2301,2004.0,North Dakota,Other,Male,20057.0,republican
2302,2004.0,North Dakota,White,Female,297478.0,republican
2303,2004.0,North Dakota,White,Male,299474.0,republican
2304,2004.0,Ohio,Black,Female,747680.0,republican
2305,2004.0,Ohio,Black,Male,679343.0,republican
2306,2004.0,Ohio,Other,Female,110012.0,republican
2307,2004.0,Ohio,Other,Male,104536.0,republican
2308,2004.0,Ohio,White,Female,5016719.0,republican
2309,2004.0,Ohio,White,Male,4793961.0,republican
2310,2004.0,Oklahoma,Black,Female,146196.0,republican
2311,2004.0,Oklahoma,Black,Male,144179.0,republican
2312,2004.0,Oklahoma,Other,Female,204218.0,republican
2313,2004.0,Oklahoma,Other,Male,197257.0,republican
2314,2004.0,Oklahoma,White,Female,1434257.0,republican
2315,2004.0,Oklahoma,White,Male,1399126.0,republican
2316,2004.0,Oregon,Black,Female,36455.0,democrat
2317,2004.0,Oregon,Black,Male,41219.0,democrat
2318,2004.0,Oregon,Other,Female,108755.0,democrat
2319,2004.0,Oregon,Other,Male,101096.0,democrat
2320,2004.0,Oregon,White,Female,1655167.0,democrat
2321,2004.0,Oregon,White,Male,1626771.0,democrat
2322,2004.0,Pennsylvania,Black,Female,719876.0,democrat
2323,2004.0,Pennsylvania,Black,Male,652443.0,democrat
2324,2004.0,Pennsylvania,Other,Female,168431.0,democrat
2325,2004.0,Pennsylvania,Other,Male,161518.0,democrat
2326,2004.0,Pennsylvania,White,Female,5502442.0,democrat
2327,2004.0,Pennsylvania,White,Male,5206012.0,democrat
2328,2004.0,Rhode Island,Black,Female,38088.0,democrat
2329,2004.0,Rhode Island,Black,Male,37452.0,democrat
2330,2004.0,Rhode Island,Other,Female,21052.0,democrat
2331,2004.0,Rhode Island,Other,Male,19609.0,democrat
2332,2004.0,Rhode Island,White,Female,497235.0,democrat
2333,2004.0,Rhode Island,White,Male,461143.0,democrat
2334,2004.0,South Carolina,Black,Female,659840.0,republican
2335,2004.0,South Carolina,Black,Male,584201.0,republican
2336,2004.0,South Carolina,Other,Female,37056.0,republican
2337,2004.0,South Carolina,Other,Male,35113.0,republican
2338,2004.0,South Carolina,White,Female,1465409.0,republican
2339,2004.0,South Carolina,White,Male,1429302.0,republican
2340,2004.0,South Dakota,Black,Female,3595.0,republican
2341,2004.0,South Dakota,Black,Male,5233.0,republican
2342,2004.0,South Dakota,Other,Female,38666.0,republican
2343,2004.0,South Dakota,Other,Male,37462.0,republican
2344,2004.0,South Dakota,White,Female,344416.0,republican
2345,2004.0,South Dakota,White,Male,341024.0,republican
2346,2004.0,Tennessee,Black,Female,532743.0,republican
2347,2004.0,Tennessee,Black,Male,476334.0,republican
2348,2004.0,Tennessee,Other,Female,52219.0,republican
2349,2004.0,Tennessee,Other,Male,50351.0,republican
2350,2004.0,Tennessee,White,Female,2442969.0,republican
2351,2004.0,Tennessee,White,Male,2356193.0,republican
2352,2004.0,Texas,Black,Female,1394787.0,republican
2353,2004.0,Texas,Black,Male,1302552.0,republican
2354,2004.0,Texas,Other,Female,500845.0,republican
2355,2004.0,Texas,Other,Male,489985.0,republican
2356,2004.0,Texas,White,Female,9382770.0,republican
2357,2004.0,Texas,White,Male,9323084.0,republican
2358,2004.0,Utah,Black,Female,12774.0,republican
2359,2004.0,Utah,Black,Male,16391.0,republican
2360,2004.0,Utah,Other,Female,55134.0,republican
2361,2004.0,Utah,Other,Male,53145.0,republican
2362,2004.0,Utah,White,Female,1128841.0,republican
2363,2004.0,Utah,White,Male,1135295.0,republican
2364,2004.0,Vermont,Black,Female,2622.0,democrat
2365,2004.0,Vermont,Black,Male,3240.0,democrat
2366,2004.0,Vermont,Other,Female,5404.0,democrat
2367,2004.0,Vermont,Other,Male,4758.0,democrat
2368,2004.0,Vermont,White,Female,307054.0,democrat
2369,2004.0,Vermont,White,Male,296842.0,democrat
2370,2004.0,Virginia,Black,Female,794479.0,republican
2371,2004.0,Virginia,Black,Male,725092.0,republican
2372,2004.0,Virginia,Other,Female,211227.0,republican
2373,2004.0,Virginia,Other,Male,194772.0,republican
2374,2004.0,Virginia,White,Female,2808604.0,republican
2375,2004.0,Virginia,White,Male,2741401.0,republican
2376,2004.0,Washington,Black,Female,121175.0,democrat
2377,2004.0,Washington,Black,Male,136295.0,democrat
2378,2004.0,Washington,Other,Female,308267.0,democrat
2379,2004.0,Washington,Other,Male,277974.0,democrat
2380,2004.0,Washington,White,Female,2678373.0,democrat
2381,2004.0,Washington,White,Male,2656561.0,democrat
2382,2004.0,West Virginia,Black,Female,30590.0,republican
2383,2004.0,West Virginia,Black,Male,33092.0,republican
2384,2004.0,West Virginia,Other,Female,8125.0,republican
2385,2004.0,West Virginia,Other,Male,8061.0,republican
2386,2004.0,West Virginia,White,Female,888312.0,republican
2387,2004.0,West Virginia,White,Male,848258.0,republican
2388,2004.0,Wisconsin,Black,Female,180672.0,democrat
2389,2004.0,Wisconsin,Black,Male,172077.0,democrat
2390,2004.0,Wisconsin,Other,Female,87957.0,democrat
2391,2004.0,Wisconsin,Other,Male,86749.0,democrat
2392,2004.0,Wisconsin,White,Female,2514049.0,democrat
2393,2004.0,Wisconsin,White,Male,2472522.0,democrat
2394,2004.0,Wyoming,Black,Female,2482.0,republican
2395,2004.0,Wyoming,Black,Male,3152.0,republican
2396,2004.0,Wyoming,Other,Female,8989.0,republican
2397,2004.0,Wyoming,Other,Male,8595.0,republican
2398,2004.0,Wyoming,White,Female,240035.0,republican
2399,2004.0,Wyoming,White,Male,245853.0,republican
2400,2008.0,Alabama,Black,Female,673102.0,republican
2401,2008.0,Alabama,Black,Male,586075.0,republican
2402,2008.0,Alabama,Other,Female,47033.0,republican
2403,2008.0,Alabama,Other,Male,45460.0,republican
2404,2008.0,Alabama,White,Female,1710122.0,republican
2405,2008.0,Alabama,White,Male,1656414.0,republican
2406,2008.0,Alaska,Black,Female,13771.0,republican
2407,2008.0,Alaska,Black,Male,16304.0,republican
2408,2008.0,Alaska,Other,Female,82087.0,republican
2409,2008.0,Alaska,Other,Male,81328.0,republican
2410,2008.0,Alaska,White,Female,233554.0,republican
2411,2008.0,Alaska,White,Male,260411.0,republican
2412,2008.0,Arizona,Black,Female,141288.0,republican
2413,2008.0,Arizona,Black,Male,153329.0,republican
2414,2008.0,Arizona,Other,Female,285262.0,republican
2415,2008.0,Arizona,Other,Male,270529.0,republican
2416,2008.0,Arizona,White,Female,2728728.0,republican
2417,2008.0,Arizona,White,Male,2701226.0,republican
2418,2008.0,Arkansas,Black,Female,240701.0,republican
2419,2008.0,Arkansas,Black,Male,217674.0,republican
2420,2008.0,Arkansas,Other,Female,35598.0,republican
2421,2008.0,Arkansas,Other,Male,33735.0,republican
2422,2008.0,Arkansas,White,Female,1187921.0,republican
2423,2008.0,Arkansas,White,Male,1158925.0,republican
2424,2008.0,California,Black,Female,1348565.0,democrat
2425,2008.0,California,Black,Male,1313789.0,democrat
2426,2008.0,California,Other,Female,3093863.0,democrat
2427,2008.0,California,Other,Male,2857774.0,democrat
2428,2008.0,California,White,Female,13954544.0,democrat
2429,2008.0,California,White,Male,14035802.0,democrat
2430,2008.0,Colorado,Black,Female,110838.0,democrat
2431,2008.0,Colorado,Black,Male,120954.0,democrat
2432,2008.0,Colorado,Other,Female,127098.0,democrat
2433,2008.0,Colorado,Other,Male,116313.0,democrat
2434,2008.0,Colorado,White,Female,2201124.0,democrat
2435,2008.0,Colorado,White,Male,2213403.0,democrat
2436,2008.0,Connecticut,Black,Female,209963.0,democrat
2437,2008.0,Connecticut,Black,Male,191680.0,democrat
2438,2008.0,Connecticut,Other,Female,81482.0,democrat
2439,2008.0,Connecticut,Other,Male,78438.0,democrat
2440,2008.0,Connecticut,White,Female,1529304.0,democrat
2441,2008.0,Connecticut,White,Male,1454712.0,democrat
2442,2008.0,Delaware,Black,Female,104317.0,democrat
2443,2008.0,Delaware,Black,Male,93496.0,democrat
2444,2008.0,Delaware,Other,Female,18339.0,democrat
2445,2008.0,Delaware,Other,Male,17411.0,democrat
2446,2008.0,Delaware,White,Female,332825.0,democrat
2447,2008.0,Delaware,White,Male,317486.0,democrat
2448,2008.0,Florida,Black,Female,1599833.0,democrat
2449,2008.0,Florida,Black,Male,1486562.0,democrat
2450,2008.0,Florida,Other,Female,319292.0,democrat
2451,2008.0,Florida,Other,Male,288681.0,democrat
2452,2008.0,Florida,White,Female,7546154.0,democrat
2453,2008.0,Florida,White,Male,7286783.0,democrat
2454,2008.0,Georgia,Black,Female,1572192.0,republican
2455,2008.0,Georgia,Black,Male,1390436.0,republican
2456,2008.0,Georgia,Other,Female,191211.0,republican
2457,2008.0,Georgia,Other,Male,185088.0,republican
2458,2008.0,Georgia,White,Female,3093581.0,republican
2459,2008.0,Georgia,White,Male,3072335.0,republican
2460,2008.0,Hawaii,Black,Female,13727.0,democrat
2461,2008.0,Hawaii,Black,Male,19340.0,democrat
2462,2008.0,Hawaii,Other,Female,462989.0,democrat
2463,2008.0,Hawaii,Other,Male,432382.0,democrat
2464,2008.0,Hawaii,White,Female,188597.0,democrat
2465,2008.0,Hawaii,White,Male,215178.0,democrat
2466,2008.0,Idaho,Black,Female,6259.0,republican
2467,2008.0,Idaho,Black,Male,7985.0,republican
2468,2008.0,Idaho,Other,Female,27009.0,republican
2469,2008.0,Idaho,Other,Male,25324.0,republican
2470,2008.0,Idaho,White,Female,731524.0,republican
2471,2008.0,Idaho,White,Male,736219.0,republican
2472,2008.0,Illinois,Black,Female,1037454.0,democrat
2473,2008.0,Illinois,Black,Male,917777.0,democrat
2474,2008.0,Illinois,Other,Female,352995.0,democrat
2475,2008.0,Illinois,Other,Male,336149.0,democrat
2476,2008.0,Illinois,White,Female,5103088.0,democrat
2477,2008.0,Illinois,White,Male,4999575.0,democrat
2478,2008.0,Indiana,Black,Female,323939.0,democrat
2479,2008.0,Indiana,Black,Male,300246.0,democrat
2480,2008.0,Indiana,Other,Female,69055.0,democrat
2481,2008.0,Indiana,Other,Male,66756.0,democrat
2482,2008.0,Indiana,White,Female,2870969.0,democrat
2483,2008.0,Indiana,White,Male,2793841.0,democrat
2484,2008.0,Iowa,Black,Female,47276.0,democrat
2485,2008.0,Iowa,Black,Male,52346.0,democrat
2486,2008.0,Iowa,Other,Female,34815.0,democrat
2487,2008.0,Iowa,Other,Male,34379.0,democrat
2488,2008.0,Iowa,White,Female,1443448.0,democrat
2489,2008.0,Iowa,White,Male,1404470.0,democrat
2490,2008.0,Kansas,Black,Female,92475.0,republican
2491,2008.0,Kansas,Black,Male,96010.0,republican
2492,2008.0,Kansas,Other,Female,56682.0,republican
2493,2008.0,Kansas,Other,Male,54546.0,republican
2494,2008.0,Kansas,White,Female,1266406.0,republican
2495,2008.0,Kansas,White,Male,1241957.0,republican
2496,2008.0,Kentucky,Black,Female,178462.0,republican
2497,2008.0,Kentucky,Black,Male,173574.0,republican
2498,2008.0,Kentucky,Other,Female,33882.0,republican
2499,2008.0,Kentucky,Other,Male,31650.0,republican
2500,2008.0,Kentucky,White,Female,1971188.0,republican
2501,2008.0,Kentucky,White,Male,1901122.0,republican
2502,2008.0,Louisiana,Black,Female,757547.0,republican
2503,2008.0,Louisiana,Black,Male,686929.0,republican
2504,2008.0,Louisiana,Other,Female,54010.0,republican
2505,2008.0,Louisiana,Other,Male,53453.0,republican
2506,2008.0,Louisiana,White,Female,1458073.0,republican
2507,2008.0,Louisiana,White,Male,1425574.0,republican
2508,2008.0,Maine,Black,Female,8288.0,democrat
2509,2008.0,Maine,Black,Male,10217.0,democrat
2510,2008.0,Maine,Other,Female,13240.0,democrat
2511,2008.0,Maine,Other,Male,11447.0,democrat
2512,2008.0,Maine,White,Female,657885.0,democrat
2513,2008.0,Maine,White,Male,629432.0,democrat
2514,2008.0,Maryland,Black,Female,929283.0,democrat
2515,2008.0,Maryland,Black,Male,812484.0,democrat
2516,2008.0,Maryland,Other,Female,188794.0,democrat
2517,2008.0,Maryland,Other,Male,174737.0,democrat
2518,2008.0,Maryland,White,Female,1817711.0,democrat
2519,2008.0,Maryland,White,Male,1761956.0,democrat
2520,2008.0,Massachusetts,Black,Female,267871.0,democrat
2521,2008.0,Massachusetts,Black,Male,249169.0,democrat
2522,2008.0,Massachusetts,Other,Female,201476.0,democrat
2523,2008.0,Massachusetts,Other,Male,188234.0,democrat
2524,2008.0,Massachusetts,White,Female,2871383.0,democrat
2525,2008.0,Massachusetts,White,Male,2690834.0,democrat
2526,2008.0,Michigan,Black,Female,779124.0,democrat
2527,2008.0,Michigan,Black,Male,706557.0,democrat
2528,2008.0,Michigan,Other,Female,174579.0,democrat
2529,2008.0,Michigan,Other,Male,167980.0,democrat
2530,2008.0,Michigan,White,Female,4112196.0,democrat
2531,2008.0,Michigan,White,Male,4006453.0,democrat
2532,2008.0,Minnesota,Black,Female,144348.0,democrat
2533,2008.0,Minnesota,Black,Male,150196.0,democrat
2534,2008.0,Minnesota,Other,Female,149922.0,democrat
2535,2008.0,Minnesota,Other,Male,144977.0,democrat
2536,2008.0,Minnesota,White,Female,2348402.0,democrat
2537,2008.0,Minnesota,White,Male,2309173.0,democrat
2538,2008.0,Mississippi,Black,Female,583820.0,republican
2539,2008.0,Mississippi,Black,Male,519396.0,republican
2540,2008.0,Mississippi,Other,Female,23193.0,republican
2541,2008.0,Mississippi,Other,Male,21998.0,republican
2542,2008.0,Mississippi,White,Female,909942.0,republican
2543,2008.0,Mississippi,White,Male,889457.0,republican
2544,2008.0,Missouri,Black,Female,377868.0,republican
2545,2008.0,Missouri,Black,Male,341855.0,republican
2546,2008.0,Missouri,Other,Female,75809.0,republican
2547,2008.0,Missouri,Other,Male,70848.0,republican
2548,2008.0,Missouri,White,Female,2571160.0,republican
2549,2008.0,Missouri,White,Male,2486376.0,republican
2550,2008.0,Montana,Black,Female,2707.0,republican
2551,2008.0,Montana,Black,Male,3958.0,republican
2552,2008.0,Montana,Other,Female,38305.0,republican
2553,2008.0,Montana,Other,Male,36646.0,republican
2554,2008.0,Montana,White,Female,445465.0,republican
2555,2008.0,Montana,White,Male,449334.0,republican
2556,2008.0,Nebraska,Black,Female,45477.0,republican
2557,2008.0,Nebraska,Black,Male,46423.0,republican
2558,2008.0,Nebraska,Other,Female,30526.0,republican
2559,2008.0,Nebraska,Other,Male,29491.0,republican
2560,2008.0,Nebraska,White,Female,829811.0,republican
2561,2008.0,Nebraska,White,Male,814650.0,republican
2562,2008.0,Nevada,Black,Female,120886.0,democrat
2563,2008.0,Nevada,Black,Male,123314.0,democrat
2564,2008.0,Nevada,Other,Female,145966.0,democrat
2565,2008.0,Nevada,Other,Male,128220.0,democrat
2566,2008.0,Nevada,White,Female,1043749.0,democrat
2567,2008.0,Nevada,White,Male,1091495.0,democrat
2568,2008.0,New Hampshire,Black,Female,8596.0,democrat
2569,2008.0,New Hampshire,Black,Male,10352.0,democrat
2570,2008.0,New Hampshire,Other,Female,17921.0,democrat
2571,2008.0,New Hampshire,Other,Male,16686.0,democrat
2572,2008.0,New Hampshire,White,Female,640059.0,democrat
2573,2008.0,New Hampshire,White,Male,622292.0,democrat
2574,2008.0,New Jersey,Black,Female,692632.0,democrat
2575,2008.0,New Jersey,Black,Male,619064.0,democrat
2576,2008.0,New Jersey,Other,Female,401541.0,democrat
2577,2008.0,New Jersey,Other,Male,386145.0,democrat
2578,2008.0,New Jersey,White,Female,3375728.0,democrat
2579,2008.0,New Jersey,White,Male,3235980.0,democrat
2580,2008.0,New Mexico,Black,Female,25383.0,democrat
2581,2008.0,New Mexico,Black,Male,28958.0,democrat
2582,2008.0,New Mexico,Other,Female,128705.0,democrat
2583,2008.0,New Mexico,Other,Male,120159.0,democrat
2584,2008.0,New Mexico,White,Female,864490.0,democrat
2585,2008.0,New Mexico,White,Male,842967.0,democrat
2586,2008.0,New York,Black,Female,1863557.0,democrat
2587,2008.0,New York,Black,Male,1610310.0,democrat
2588,2008.0,New York,Other,Female,865158.0,democrat
2589,2008.0,New York,Other,Male,815625.0,democrat
2590,2008.0,New York,White,Female,7190126.0,democrat
2591,2008.0,New York,White,Male,6867660.0,democrat
2592,2008.0,North Carolina,Black,Female,1106615.0,democrat
2593,2008.0,North Carolina,Black,Male,978286.0,democrat
2594,2008.0,North Carolina,Other,Female,188274.0,democrat
2595,2008.0,North Carolina,Other,Male,180041.0,democrat
2596,2008.0,North Carolina,White,Female,3476487.0,democrat
2597,2008.0,North Carolina,White,Male,3379746.0,democrat
2598,2008.0,North Dakota,Black,Female,3718.0,republican
2599,2008.0,North Dakota,Black,Male,5276.0,republican
2600,2008.0,North Dakota,Other,Female,22799.0,republican
2601,2008.0,North Dakota,Other,Male,22208.0,republican
2602,2008.0,North Dakota,White,Female,299614.0,republican
2603,2008.0,North Dakota,White,Male,303954.0,republican
2604,2008.0,Ohio,Black,Female,778042.0,democrat
2605,2008.0,Ohio,Black,Male,709960.0,democrat
2606,2008.0,Ohio,Other,Female,126764.0,democrat
2607,2008.0,Ohio,Other,Male,118653.0,democrat
2608,2008.0,Ohio,White,Female,4991788.0,democrat
2609,2008.0,Ohio,White,Male,4790184.0,democrat
2610,2008.0,Oklahoma,Black,Female,154692.0,republican
2611,2008.0,Oklahoma,Black,Male,152578.0,republican
2612,2008.0,Oklahoma,Other,Female,225522.0,republican
2613,2008.0,Oklahoma,Other,Male,218778.0,republican
2614,2008.0,Oklahoma,White,Female,1474557.0,republican
2615,2008.0,Oklahoma,White,Male,1442849.0,republican
2616,2008.0,Oregon,Black,Female,41680.0,democrat
2617,2008.0,Oregon,Black,Male,47706.0,democrat
2618,2008.0,Oregon,Other,Female,127539.0,democrat
2619,2008.0,Oregon,Other,Male,117426.0,democrat
2620,2008.0,Oregon,White,Female,1734316.0,democrat
2621,2008.0,Oregon,White,Male,1700081.0,democrat
2622,2008.0,Pennsylvania,Black,Female,767770.0,democrat
2623,2008.0,Pennsylvania,Black,Male,701830.0,democrat
2624,2008.0,Pennsylvania,Other,Female,205316.0,democrat
2625,2008.0,Pennsylvania,Other,Male,194271.0,democrat
2626,2008.0,Pennsylvania,White,Female,5500209.0,democrat
2627,2008.0,Pennsylvania,White,Male,5242889.0,democrat
2628,2008.0,Rhode Island,Black,Female,41163.0,democrat
2629,2008.0,Rhode Island,Black,Male,40440.0,democrat
2630,2008.0,Rhode Island,Other,Female,23046.0,democrat
2631,2008.0,Rhode Island,Other,Male,20973.0,democrat
2632,2008.0,Rhode Island,White,Female,481203.0,democrat
2633,2008.0,Rhode Island,White,Male,448178.0,democrat
2634,2008.0,South Carolina,Black,Female,693889.0,republican
2635,2008.0,South Carolina,Black,Male,614576.0,republican
2636,2008.0,South Carolina,Other,Female,46551.0,republican
2637,2008.0,South Carolina,Other,Male,44362.0,republican
2638,2008.0,South Carolina,White,Female,1584607.0,republican
2639,2008.0,South Carolina,White,Male,1545011.0,republican
2640,2008.0,South Dakota,Black,Female,4950.0,republican
2641,2008.0,South Dakota,Black,Male,6848.0,republican
2642,2008.0,South Dakota,Other,Female,42066.0,republican
2643,2008.0,South Dakota,Other,Male,40642.0,republican
2644,2008.0,South Dakota,White,Female,353220.0,republican
2645,2008.0,South Dakota,White,Male,351398.0,republican
